Points with non-zero HEIDI values:
Point 0 -> Point 0, HEIDI Value: 3.0000
Point 206 -> Point 77, HEIDI Value: 1.0000
Point 206 -> Point 79, HEIDI Value: 1.0000
Point 206 -> Point 133, HEIDI Value: 1.0000
Point 206 -> Point 141, HEIDI Value: 1.0000
Point 206 -> Point 154, HEIDI Value: 1.0000
Point 206 -> Point 164, HEIDI Value: 1.0000
Point 206 -> Point 168, HEIDI Value: 1.0000
Point 206 -> Point 177, HEIDI Value: 1.0000
Point 206 -> Point 211, HEIDI Value: 1.0000
Point 206 -> Point 217, HEIDI Value: 1.0000
Point 206 -> Point 227, HEIDI Value: 1.0000
Point 206 -> Point 265, HEIDI Value: 1.0000
Point 206 -> Point 268, HEIDI Value: 1.0000
Point 207 -> Point 22, HEIDI Value: 1.0000
Point 207 -> Point 36, HEIDI Value: 1.0000
Point 207 -> Point 89, HEIDI Value: 1.0000
Point 207 -> Point 97, HEIDI Value: 1.0000
Point 207 -> Point 104, HEIDI Value: 1.0000
Point 207 -> Point 106, HEIDI Value: 1.0000
Point 207 -> Point 116, HEIDI Value: 1.0000
Point 207 -> Point 124, HEIDI Value: 1.0000
Point 207 -> Point 135, HEIDI Value: 1.0000
Point 207 -> Point 139, HEIDI Value: 1.0000
Point 207 -> Point 159, HEIDI Value: 1.0000
Point 207 -> Point 165, HEIDI Value: 1.0000
Point 207 -> Point 209, HEIDI Value: 1.0000
Point 207 -> Point 210, HEIDI Value: 1.0000
Point 207 -> Point 245, HEIDI Value: 1.0000
Point 207 -> Point 248, HEIDI Value: 1.0000
Point 207 -> Point 249, HEIDI Value: 1.0000
Point 207 -> Point 252, HEIDI Value: 1.0000
Point 207 -> Point 253, HEIDI Value: 1.0000
Point 207 -> Point 262, HEIDI Value: 1.0000
Point 207 -> Point 264, HEIDI Value: 1.0000
Point 207 -> Point 267, HEIDI Value: 1.0000
Point 207 -> Point 286, HEIDI Value: 1.0000
Point 208 -> Point 0, HEIDI Value: 1.0000
Point 208 -> Point 3, HEIDI Value: 1.0000
Point 208 -> Point 53, HEIDI Value: 1.0000
Point 208 -> Point 61, HEIDI Value: 1.0000
Point 208 -> Point 77, HEIDI Value: 1.0000
Point 208 -> Point 78, HEIDI Value: 1.0000
Point 208 -> Point 101, HEIDI Value: 1.0000
Point 208 -> Point 119, HEIDI Value: 1.0000
Point 208 -> Point 138, HEIDI Value: 1.0000
Point 208 -> Point 162, HEIDI Value: 1.0000
Point 208 -> Point 190, HEIDI Value: 1.0000
Point 208 -> Point 195, HEIDI Value: 1.0000
Point 208 -> Point 213, HEIDI Value: 1.0000
Point 208 -> Point 215, HEIDI Value: 1.0000
Point 208 -> Point 263, HEIDI Value: 1.0000
Point 208 -> Point 265, HEIDI Value: 1.0000
Point 208 -> Point 277, HEIDI Value: 1.0000
Point 209 -> Point 1, HEIDI Value: 1.0000
Point 209 -> Point 8, HEIDI Value: 1.0000
Point 209 -> Point 23, HEIDI Value: 1.0000
Point 209 -> Point 30, HEIDI Value: 1.0000
Point 209 -> Point 89, HEIDI Value: 1.0000
Point 209 -> Point 104, HEIDI Value: 1.0000
Point 209 -> Point 130, HEIDI Value: 1.0000
Point 209 -> Point 141, HEIDI Value: 1.0000
Point 209 -> Point 150, HEIDI Value: 1.0000
Point 209 -> Point 167, HEIDI Value: 1.0000
Point 209 -> Point 172, HEIDI Value: 1.0000
Point 209 -> Point 176, HEIDI Value: 1.0000
Point 209 -> Point 178, HEIDI Value: 1.0000
Point 209 -> Point 197, HEIDI Value: 1.0000
Point 209 -> Point 200, HEIDI Value: 1.0000
Point 209 -> Point 207, HEIDI Value: 1.0000
Point 209 -> Point 245, HEIDI Value: 1.0000
Point 209 -> Point 267, HEIDI Value: 1.0000
Point 209 -> Point 298, HEIDI Value: 1.0000
Point 210 -> Point 51, HEIDI Value: 1.0000
Point 210 -> Point 57, HEIDI Value: 1.0000
Point 210 -> Point 74, HEIDI Value: 1.0000
Point 210 -> Point 88, HEIDI Value: 1.0000
Point 210 -> Point 106, HEIDI Value: 1.0000
Point 210 -> Point 107, HEIDI Value: 1.0000
Point 210 -> Point 109, HEIDI Value: 1.0000
Point 210 -> Point 110, HEIDI Value: 1.0000
Point 210 -> Point 130, HEIDI Value: 1.0000
Point 210 -> Point 170, HEIDI Value: 1.0000
Point 210 -> Point 178, HEIDI Value: 1.0000
Point 210 -> Point 195, HEIDI Value: 1.0000
Point 210 -> Point 214, HEIDI Value: 1.0000
Point 210 -> Point 220, HEIDI Value: 1.0000
Point 210 -> Point 223, HEIDI Value: 1.0000
Point 210 -> Point 233, HEIDI Value: 1.0000
Point 210 -> Point 235, HEIDI Value: 1.0000
Point 210 -> Point 237, HEIDI Value: 1.0000
Point 210 -> Point 252, HEIDI Value: 1.0000
Point 210 -> Point 254, HEIDI Value: 1.0000
Point 210 -> Point 287, HEIDI Value: 1.0000
Point 210 -> Point 294, HEIDI Value: 1.0000
Point 211 -> Point 4, HEIDI Value: 1.0000
Point 211 -> Point 9, HEIDI Value: 1.0000
Point 211 -> Point 32, HEIDI Value: 1.0000
Point 211 -> Point 55, HEIDI Value: 1.0000
Point 211 -> Point 65, HEIDI Value: 1.0000
Point 211 -> Point 84, HEIDI Value: 1.0000
Point 211 -> Point 86, HEIDI Value: 1.0000
Point 211 -> Point 114, HEIDI Value: 1.0000
Point 211 -> Point 154, HEIDI Value: 1.0000
Point 211 -> Point 166, HEIDI Value: 1.0000
Point 211 -> Point 202, HEIDI Value: 1.0000
Point 211 -> Point 206, HEIDI Value: 1.0000
Point 211 -> Point 220, HEIDI Value: 1.0000
Point 211 -> Point 221, HEIDI Value: 1.0000
Point 211 -> Point 227, HEIDI Value: 1.0000
Point 211 -> Point 232, HEIDI Value: 1.0000
Point 211 -> Point 245, HEIDI Value: 1.0000
Point 211 -> Point 276, HEIDI Value: 1.0000
Point 211 -> Point 293, HEIDI Value: 1.0000
Point 212 -> Point 36, HEIDI Value: 1.0000
Point 212 -> Point 39, HEIDI Value: 1.0000
Point 212 -> Point 62, HEIDI Value: 1.0000
Point 212 -> Point 124, HEIDI Value: 1.0000
Point 212 -> Point 130, HEIDI Value: 1.0000
Point 212 -> Point 132, HEIDI Value: 1.0000
Point 212 -> Point 141, HEIDI Value: 1.0000
Point 212 -> Point 153, HEIDI Value: 1.0000
Point 212 -> Point 165, HEIDI Value: 1.0000
Point 212 -> Point 195, HEIDI Value: 1.0000
Point 212 -> Point 200, HEIDI Value: 1.0000
Point 212 -> Point 213, HEIDI Value: 1.0000
Point 212 -> Point 222, HEIDI Value: 1.0000
Point 212 -> Point 223, HEIDI Value: 1.0000
Point 212 -> Point 228, HEIDI Value: 1.0000
Point 212 -> Point 249, HEIDI Value: 1.0000
Point 212 -> Point 252, HEIDI Value: 1.0000
Point 212 -> Point 275, HEIDI Value: 1.0000
Point 212 -> Point 281, HEIDI Value: 1.0000
Point 212 -> Point 291, HEIDI Value: 1.0000
Point 212 -> Point 296, HEIDI Value: 1.0000
Point 213 -> Point 20, HEIDI Value: 1.0000
Point 213 -> Point 31, HEIDI Value: 1.0000
Point 213 -> Point 41, HEIDI Value: 1.0000
Point 213 -> Point 43, HEIDI Value: 1.0000
Point 213 -> Point 53, HEIDI Value: 1.0000
Point 213 -> Point 76, HEIDI Value: 1.0000
Point 213 -> Point 99, HEIDI Value: 1.0000
Point 213 -> Point 101, HEIDI Value: 1.0000
Point 213 -> Point 132, HEIDI Value: 1.0000
Point 213 -> Point 208, HEIDI Value: 1.0000
Point 213 -> Point 212, HEIDI Value: 1.0000
Point 213 -> Point 222, HEIDI Value: 1.0000
Point 213 -> Point 227, HEIDI Value: 1.0000
Point 213 -> Point 228, HEIDI Value: 1.0000
Point 213 -> Point 275, HEIDI Value: 1.0000
Point 213 -> Point 277, HEIDI Value: 1.0000
Point 213 -> Point 291, HEIDI Value: 1.0000
Point 214 -> Point 7, HEIDI Value: 1.0000
Point 214 -> Point 57, HEIDI Value: 1.0000
Point 214 -> Point 70, HEIDI Value: 1.0000
Point 214 -> Point 73, HEIDI Value: 1.0000
Point 214 -> Point 74, HEIDI Value: 1.0000
Point 214 -> Point 90, HEIDI Value: 1.0000
Point 214 -> Point 91, HEIDI Value: 1.0000
Point 214 -> Point 109, HEIDI Value: 1.0000
Point 214 -> Point 126, HEIDI Value: 1.0000
Point 214 -> Point 131, HEIDI Value: 1.0000
Point 214 -> Point 145, HEIDI Value: 1.0000
Point 214 -> Point 146, HEIDI Value: 1.0000
Point 214 -> Point 170, HEIDI Value: 1.0000
Point 214 -> Point 183, HEIDI Value: 1.0000
Point 214 -> Point 185, HEIDI Value: 1.0000
Point 214 -> Point 210, HEIDI Value: 1.0000
Point 214 -> Point 219, HEIDI Value: 1.0000
Point 214 -> Point 220, HEIDI Value: 1.0000
Point 214 -> Point 225, HEIDI Value: 1.0000
Point 214 -> Point 233, HEIDI Value: 1.0000
Point 214 -> Point 237, HEIDI Value: 1.0000
Point 214 -> Point 238, HEIDI Value: 1.0000
Point 214 -> Point 252, HEIDI Value: 1.0000
Point 214 -> Point 280, HEIDI Value: 1.0000
Point 214 -> Point 284, HEIDI Value: 1.0000
Point 215 -> Point 11, HEIDI Value: 1.0000
Point 215 -> Point 30, HEIDI Value: 1.0000
Point 215 -> Point 33, HEIDI Value: 1.0000
Point 215 -> Point 43, HEIDI Value: 1.0000
Point 215 -> Point 45, HEIDI Value: 1.0000
Point 215 -> Point 53, HEIDI Value: 1.0000
Point 215 -> Point 57, HEIDI Value: 1.0000
Point 215 -> Point 61, HEIDI Value: 1.0000
Point 215 -> Point 68, HEIDI Value: 1.0000
Point 215 -> Point 77, HEIDI Value: 1.0000
Point 215 -> Point 95, HEIDI Value: 1.0000
Point 215 -> Point 99, HEIDI Value: 1.0000
Point 215 -> Point 101, HEIDI Value: 1.0000
Point 215 -> Point 107, HEIDI Value: 1.0000
Point 215 -> Point 148, HEIDI Value: 1.0000
Point 215 -> Point 157, HEIDI Value: 1.0000
Point 215 -> Point 190, HEIDI Value: 1.0000
Point 215 -> Point 208, HEIDI Value: 1.0000
Point 215 -> Point 261, HEIDI Value: 1.0000
Point 215 -> Point 281, HEIDI Value: 1.0000
Point 215 -> Point 290, HEIDI Value: 1.0000
Point 215 -> Point 296, HEIDI Value: 1.0000
Point 216 -> Point 13, HEIDI Value: 1.0000
Point 216 -> Point 65, HEIDI Value: 1.0000
Point 216 -> Point 102, HEIDI Value: 1.0000
Point 216 -> Point 114, HEIDI Value: 1.0000
Point 216 -> Point 118, HEIDI Value: 1.0000
Point 216 -> Point 163, HEIDI Value: 1.0000
Point 216 -> Point 173, HEIDI Value: 1.0000
Point 216 -> Point 180, HEIDI Value: 1.0000
Point 216 -> Point 194, HEIDI Value: 1.0000
Point 216 -> Point 198, HEIDI Value: 1.0000
Point 216 -> Point 202, HEIDI Value: 1.0000
Point 216 -> Point 262, HEIDI Value: 1.0000
Point 216 -> Point 270, HEIDI Value: 1.0000
Point 216 -> Point 285, HEIDI Value: 1.0000
Point 216 -> Point 297, HEIDI Value: 1.0000
Point 217 -> Point 16, HEIDI Value: 1.0000
Point 217 -> Point 33, HEIDI Value: 1.0000
Point 217 -> Point 42, HEIDI Value: 1.0000
Point 217 -> Point 82, HEIDI Value: 1.0000
Point 217 -> Point 97, HEIDI Value: 1.0000
Point 217 -> Point 112, HEIDI Value: 1.0000
Point 217 -> Point 117, HEIDI Value: 1.0000
Point 217 -> Point 124, HEIDI Value: 1.0000
Point 217 -> Point 148, HEIDI Value: 1.0000
Point 217 -> Point 153, HEIDI Value: 1.0000
Point 217 -> Point 178, HEIDI Value: 1.0000
Point 217 -> Point 185, HEIDI Value: 1.0000
Point 217 -> Point 206, HEIDI Value: 1.0000
Point 217 -> Point 218, HEIDI Value: 1.0000
Point 217 -> Point 224, HEIDI Value: 1.0000
Point 217 -> Point 232, HEIDI Value: 1.0000
Point 217 -> Point 257, HEIDI Value: 1.0000
Point 217 -> Point 268, HEIDI Value: 1.0000
Point 217 -> Point 269, HEIDI Value: 1.0000
Point 217 -> Point 274, HEIDI Value: 1.0000
Point 217 -> Point 279, HEIDI Value: 1.0000
Point 218 -> Point 8, HEIDI Value: 1.0000
Point 218 -> Point 12, HEIDI Value: 1.0000
Point 218 -> Point 28, HEIDI Value: 1.0000
Point 218 -> Point 33, HEIDI Value: 1.0000
Point 218 -> Point 41, HEIDI Value: 1.0000
Point 218 -> Point 47, HEIDI Value: 1.0000
Point 218 -> Point 79, HEIDI Value: 1.0000
Point 218 -> Point 80, HEIDI Value: 1.0000
Point 218 -> Point 81, HEIDI Value: 1.0000
Point 218 -> Point 82, HEIDI Value: 1.0000
Point 218 -> Point 123, HEIDI Value: 1.0000
Point 218 -> Point 129, HEIDI Value: 1.0000
Point 218 -> Point 148, HEIDI Value: 1.0000
Point 218 -> Point 156, HEIDI Value: 1.0000
Point 218 -> Point 161, HEIDI Value: 1.0000
Point 218 -> Point 191, HEIDI Value: 1.0000
Point 218 -> Point 193, HEIDI Value: 1.0000
Point 218 -> Point 199, HEIDI Value: 1.0000
Point 218 -> Point 204, HEIDI Value: 1.0000
Point 218 -> Point 217, HEIDI Value: 1.0000
Point 218 -> Point 224, HEIDI Value: 1.0000
Point 218 -> Point 241, HEIDI Value: 1.0000
Point 218 -> Point 282, HEIDI Value: 1.0000
Point 219 -> Point 7, HEIDI Value: 1.0000
Point 219 -> Point 13, HEIDI Value: 1.0000
Point 219 -> Point 21, HEIDI Value: 1.0000
Point 219 -> Point 25, HEIDI Value: 1.0000
Point 219 -> Point 32, HEIDI Value: 1.0000
Point 219 -> Point 66, HEIDI Value: 1.0000
Point 219 -> Point 73, HEIDI Value: 1.0000
Point 219 -> Point 82, HEIDI Value: 1.0000
Point 219 -> Point 90, HEIDI Value: 1.0000
Point 219 -> Point 94, HEIDI Value: 1.0000
Point 219 -> Point 125, HEIDI Value: 1.0000
Point 219 -> Point 126, HEIDI Value: 1.0000
Point 219 -> Point 163, HEIDI Value: 1.0000
Point 219 -> Point 164, HEIDI Value: 1.0000
Point 219 -> Point 177, HEIDI Value: 1.0000
Point 219 -> Point 214, HEIDI Value: 1.0000
Point 219 -> Point 216, HEIDI Value: 1.0000
Point 219 -> Point 230, HEIDI Value: 1.0000
Point 219 -> Point 238, HEIDI Value: 1.0000
Point 219 -> Point 241, HEIDI Value: 1.0000
Point 219 -> Point 270, HEIDI Value: 1.0000
Point 219 -> Point 271, HEIDI Value: 1.0000
Point 219 -> Point 284, HEIDI Value: 1.0000
Point 220 -> Point 1, HEIDI Value: 1.0000
Point 220 -> Point 9, HEIDI Value: 1.0000
Point 220 -> Point 32, HEIDI Value: 1.0000
Point 220 -> Point 57, HEIDI Value: 1.0000
Point 220 -> Point 65, HEIDI Value: 1.0000
Point 220 -> Point 71, HEIDI Value: 1.0000
Point 220 -> Point 83, HEIDI Value: 1.0000
Point 220 -> Point 85, HEIDI Value: 1.0000
Point 220 -> Point 86, HEIDI Value: 1.0000
Point 220 -> Point 102, HEIDI Value: 1.0000
Point 220 -> Point 109, HEIDI Value: 1.0000
Point 220 -> Point 115, HEIDI Value: 1.0000
Point 220 -> Point 146, HEIDI Value: 1.0000
Point 220 -> Point 170, HEIDI Value: 1.0000
Point 220 -> Point 201, HEIDI Value: 1.0000
Point 220 -> Point 210, HEIDI Value: 1.0000
Point 220 -> Point 211, HEIDI Value: 1.0000
Point 220 -> Point 214, HEIDI Value: 1.0000
Point 220 -> Point 221, HEIDI Value: 1.0000
Point 220 -> Point 233, HEIDI Value: 1.0000
Point 220 -> Point 237, HEIDI Value: 1.0000
Point 220 -> Point 240, HEIDI Value: 1.0000
Point 220 -> Point 252, HEIDI Value: 1.0000
Point 220 -> Point 268, HEIDI Value: 1.0000
Point 220 -> Point 276, HEIDI Value: 1.0000
Point 220 -> Point 283, HEIDI Value: 1.0000
Point 220 -> Point 292, HEIDI Value: 1.0000
Point 221 -> Point 1, HEIDI Value: 1.0000
Point 221 -> Point 32, HEIDI Value: 1.0000
Point 221 -> Point 42, HEIDI Value: 1.0000
Point 221 -> Point 65, HEIDI Value: 1.0000
Point 221 -> Point 86, HEIDI Value: 1.0000
Point 221 -> Point 98, HEIDI Value: 1.0000
Point 221 -> Point 102, HEIDI Value: 1.0000
Point 221 -> Point 113, HEIDI Value: 1.0000
Point 221 -> Point 125, HEIDI Value: 1.0000
Point 221 -> Point 134, HEIDI Value: 1.0000
Point 221 -> Point 149, HEIDI Value: 1.0000
Point 221 -> Point 150, HEIDI Value: 1.0000
Point 221 -> Point 179, HEIDI Value: 1.0000
Point 221 -> Point 187, HEIDI Value: 1.0000
Point 221 -> Point 194, HEIDI Value: 1.0000
Point 221 -> Point 197, HEIDI Value: 1.0000
Point 221 -> Point 211, HEIDI Value: 1.0000
Point 221 -> Point 220, HEIDI Value: 1.0000
Point 221 -> Point 231, HEIDI Value: 1.0000
Point 221 -> Point 238, HEIDI Value: 1.0000
Point 221 -> Point 268, HEIDI Value: 1.0000
Point 221 -> Point 283, HEIDI Value: 1.0000
Point 221 -> Point 290, HEIDI Value: 1.0000
Point 222 -> Point 4, HEIDI Value: 1.0000
Point 222 -> Point 17, HEIDI Value: 1.0000
Point 222 -> Point 34, HEIDI Value: 1.0000
Point 222 -> Point 39, HEIDI Value: 1.0000
Point 222 -> Point 46, HEIDI Value: 1.0000
Point 222 -> Point 47, HEIDI Value: 1.0000
Point 222 -> Point 52, HEIDI Value: 1.0000
Point 222 -> Point 93, HEIDI Value: 1.0000
Point 222 -> Point 101, HEIDI Value: 1.0000
Point 222 -> Point 105, HEIDI Value: 1.0000
Point 222 -> Point 109, HEIDI Value: 1.0000
Point 222 -> Point 144, HEIDI Value: 1.0000
Point 222 -> Point 153, HEIDI Value: 1.0000
Point 222 -> Point 184, HEIDI Value: 1.0000
Point 222 -> Point 192, HEIDI Value: 1.0000
Point 222 -> Point 193, HEIDI Value: 1.0000
Point 222 -> Point 212, HEIDI Value: 1.0000
Point 222 -> Point 213, HEIDI Value: 1.0000
Point 222 -> Point 228, HEIDI Value: 1.0000
Point 222 -> Point 244, HEIDI Value: 1.0000
Point 222 -> Point 275, HEIDI Value: 1.0000
Point 222 -> Point 291, HEIDI Value: 1.0000
Point 222 -> Point 296, HEIDI Value: 1.0000
Point 223 -> Point 8, HEIDI Value: 1.0000
Point 223 -> Point 27, HEIDI Value: 1.0000
Point 223 -> Point 36, HEIDI Value: 1.0000
Point 223 -> Point 51, HEIDI Value: 1.0000
Point 223 -> Point 80, HEIDI Value: 1.0000
Point 223 -> Point 88, HEIDI Value: 1.0000
Point 223 -> Point 123, HEIDI Value: 1.0000
Point 223 -> Point 178, HEIDI Value: 1.0000
Point 223 -> Point 191, HEIDI Value: 1.0000
Point 223 -> Point 195, HEIDI Value: 1.0000
Point 223 -> Point 210, HEIDI Value: 1.0000
Point 223 -> Point 212, HEIDI Value: 1.0000
Point 223 -> Point 235, HEIDI Value: 1.0000
Point 223 -> Point 242, HEIDI Value: 1.0000
Point 223 -> Point 244, HEIDI Value: 1.0000
Point 223 -> Point 247, HEIDI Value: 1.0000
Point 223 -> Point 254, HEIDI Value: 1.0000
Point 223 -> Point 266, HEIDI Value: 1.0000
Point 223 -> Point 267, HEIDI Value: 1.0000
Point 223 -> Point 288, HEIDI Value: 1.0000
Point 223 -> Point 294, HEIDI Value: 1.0000
Point 224 -> Point 28, HEIDI Value: 1.0000
Point 224 -> Point 59, HEIDI Value: 1.0000
Point 224 -> Point 66, HEIDI Value: 1.0000
Point 224 -> Point 68, HEIDI Value: 1.0000
Point 224 -> Point 79, HEIDI Value: 1.0000
Point 224 -> Point 95, HEIDI Value: 1.0000
Point 224 -> Point 129, HEIDI Value: 1.0000
Point 224 -> Point 153, HEIDI Value: 1.0000
Point 224 -> Point 164, HEIDI Value: 1.0000
Point 224 -> Point 169, HEIDI Value: 1.0000
Point 224 -> Point 177, HEIDI Value: 1.0000
Point 224 -> Point 198, HEIDI Value: 1.0000
Point 224 -> Point 217, HEIDI Value: 1.0000
Point 224 -> Point 218, HEIDI Value: 1.0000
Point 224 -> Point 251, HEIDI Value: 1.0000
Point 224 -> Point 256, HEIDI Value: 1.0000
Point 224 -> Point 270, HEIDI Value: 1.0000
Point 224 -> Point 278, HEIDI Value: 1.0000
Point 224 -> Point 281, HEIDI Value: 1.0000
Point 224 -> Point 294, HEIDI Value: 1.0000
Point 225 -> Point 130, HEIDI Value: 1.0000
Point 225 -> Point 145, HEIDI Value: 1.0000
Point 225 -> Point 159, HEIDI Value: 1.0000
Point 225 -> Point 163, HEIDI Value: 1.0000
Point 225 -> Point 182, HEIDI Value: 1.0000
Point 225 -> Point 189, HEIDI Value: 1.0000
Point 225 -> Point 197, HEIDI Value: 1.0000
Point 225 -> Point 207, HEIDI Value: 1.0000
Point 225 -> Point 233, HEIDI Value: 1.0000
Point 225 -> Point 240, HEIDI Value: 1.0000
Point 225 -> Point 262, HEIDI Value: 1.0000
Point 225 -> Point 264, HEIDI Value: 1.0000
Point 225 -> Point 275, HEIDI Value: 1.0000
Point 225 -> Point 283, HEIDI Value: 1.0000
Point 225 -> Point 295, HEIDI Value: 1.0000
Point 225 -> Point 298, HEIDI Value: 1.0000
Point 226 -> Point 58, HEIDI Value: 1.0000
Point 226 -> Point 63, HEIDI Value: 1.0000
Point 226 -> Point 73, HEIDI Value: 1.0000
Point 226 -> Point 85, HEIDI Value: 1.0000
Point 226 -> Point 126, HEIDI Value: 1.0000
Point 226 -> Point 127, HEIDI Value: 1.0000
Point 226 -> Point 131, HEIDI Value: 1.0000
Point 226 -> Point 133, HEIDI Value: 1.0000
Point 226 -> Point 143, HEIDI Value: 1.0000
Point 226 -> Point 185, HEIDI Value: 1.0000
Point 226 -> Point 250, HEIDI Value: 1.0000
Point 226 -> Point 298, HEIDI Value: 1.0000
Point 227 -> Point 4, HEIDI Value: 1.0000
Point 227 -> Point 16, HEIDI Value: 1.0000
Point 227 -> Point 41, HEIDI Value: 1.0000
Point 227 -> Point 44, HEIDI Value: 1.0000
Point 227 -> Point 53, HEIDI Value: 1.0000
Point 227 -> Point 75, HEIDI Value: 1.0000
Point 227 -> Point 77, HEIDI Value: 1.0000
Point 227 -> Point 78, HEIDI Value: 1.0000
Point 227 -> Point 92, HEIDI Value: 1.0000
Point 227 -> Point 112, HEIDI Value: 1.0000
Point 227 -> Point 114, HEIDI Value: 1.0000
Point 227 -> Point 157, HEIDI Value: 1.0000
Point 227 -> Point 206, HEIDI Value: 1.0000
Point 227 -> Point 211, HEIDI Value: 1.0000
Point 227 -> Point 213, HEIDI Value: 1.0000
Point 227 -> Point 232, HEIDI Value: 1.0000
Point 228 -> Point 6, HEIDI Value: 1.0000
Point 228 -> Point 12, HEIDI Value: 1.0000
Point 228 -> Point 13, HEIDI Value: 1.0000
Point 228 -> Point 22, HEIDI Value: 1.0000
Point 228 -> Point 23, HEIDI Value: 1.0000
Point 228 -> Point 25, HEIDI Value: 1.0000
Point 228 -> Point 39, HEIDI Value: 1.0000
Point 228 -> Point 91, HEIDI Value: 1.0000
Point 228 -> Point 93, HEIDI Value: 1.0000
Point 228 -> Point 101, HEIDI Value: 1.0000
Point 228 -> Point 118, HEIDI Value: 1.0000
Point 228 -> Point 119, HEIDI Value: 1.0000
Point 228 -> Point 153, HEIDI Value: 1.0000
Point 228 -> Point 193, HEIDI Value: 1.0000
Point 228 -> Point 212, HEIDI Value: 1.0000
Point 228 -> Point 213, HEIDI Value: 1.0000
Point 228 -> Point 222, HEIDI Value: 1.0000
Point 228 -> Point 229, HEIDI Value: 1.0000
Point 228 -> Point 241, HEIDI Value: 1.0000
Point 228 -> Point 275, HEIDI Value: 1.0000
Point 228 -> Point 296, HEIDI Value: 1.0000
Point 229 -> Point 5, HEIDI Value: 1.0000
Point 229 -> Point 34, HEIDI Value: 1.0000
Point 229 -> Point 47, HEIDI Value: 1.0000
Point 229 -> Point 60, HEIDI Value: 1.0000
Point 229 -> Point 80, HEIDI Value: 1.0000
Point 229 -> Point 81, HEIDI Value: 1.0000
Point 229 -> Point 101, HEIDI Value: 1.0000
Point 229 -> Point 137, HEIDI Value: 1.0000
Point 229 -> Point 139, HEIDI Value: 1.0000
Point 229 -> Point 152, HEIDI Value: 1.0000
Point 229 -> Point 153, HEIDI Value: 1.0000
Point 229 -> Point 160, HEIDI Value: 1.0000
Point 229 -> Point 169, HEIDI Value: 1.0000
Point 229 -> Point 170, HEIDI Value: 1.0000
Point 229 -> Point 188, HEIDI Value: 1.0000
Point 229 -> Point 199, HEIDI Value: 1.0000
Point 229 -> Point 228, HEIDI Value: 1.0000
Point 229 -> Point 244, HEIDI Value: 1.0000
Point 229 -> Point 247, HEIDI Value: 1.0000
Point 229 -> Point 251, HEIDI Value: 1.0000
Point 229 -> Point 271, HEIDI Value: 1.0000
Point 229 -> Point 278, HEIDI Value: 1.0000
Point 229 -> Point 282, HEIDI Value: 1.0000
Point 230 -> Point 0, HEIDI Value: 1.0000
Point 230 -> Point 13, HEIDI Value: 1.0000
Point 230 -> Point 29, HEIDI Value: 1.0000
Point 230 -> Point 38, HEIDI Value: 1.0000
Point 230 -> Point 65, HEIDI Value: 1.0000
Point 230 -> Point 67, HEIDI Value: 1.0000
Point 230 -> Point 102, HEIDI Value: 1.0000
Point 230 -> Point 119, HEIDI Value: 1.0000
Point 230 -> Point 126, HEIDI Value: 1.0000
Point 230 -> Point 128, HEIDI Value: 1.0000
Point 230 -> Point 163, HEIDI Value: 1.0000
Point 230 -> Point 171, HEIDI Value: 1.0000
Point 230 -> Point 173, HEIDI Value: 1.0000
Point 230 -> Point 186, HEIDI Value: 1.0000
Point 230 -> Point 198, HEIDI Value: 1.0000
Point 230 -> Point 202, HEIDI Value: 1.0000
Point 230 -> Point 219, HEIDI Value: 1.0000
Point 230 -> Point 236, HEIDI Value: 1.0000
Point 230 -> Point 248, HEIDI Value: 1.0000
Point 230 -> Point 259, HEIDI Value: 1.0000
Point 230 -> Point 280, HEIDI Value: 1.0000
Point 231 -> Point 10, HEIDI Value: 1.0000
Point 231 -> Point 15, HEIDI Value: 1.0000
Point 231 -> Point 17, HEIDI Value: 1.0000
Point 231 -> Point 22, HEIDI Value: 1.0000
Point 231 -> Point 23, HEIDI Value: 1.0000
Point 231 -> Point 93, HEIDI Value: 1.0000
Point 231 -> Point 98, HEIDI Value: 1.0000
Point 231 -> Point 100, HEIDI Value: 1.0000
Point 231 -> Point 125, HEIDI Value: 1.0000
Point 231 -> Point 149, HEIDI Value: 1.0000
Point 231 -> Point 179, HEIDI Value: 1.0000
Point 231 -> Point 221, HEIDI Value: 1.0000
Point 231 -> Point 236, HEIDI Value: 1.0000
Point 231 -> Point 238, HEIDI Value: 1.0000
Point 231 -> Point 250, HEIDI Value: 1.0000
Point 231 -> Point 262, HEIDI Value: 1.0000
Point 231 -> Point 279, HEIDI Value: 1.0000
Point 231 -> Point 285, HEIDI Value: 1.0000
Point 231 -> Point 290, HEIDI Value: 1.0000
Point 232 -> Point 4, HEIDI Value: 1.0000
Point 232 -> Point 19, HEIDI Value: 1.0000
Point 232 -> Point 27, HEIDI Value: 1.0000
Point 232 -> Point 28, HEIDI Value: 1.0000
Point 232 -> Point 44, HEIDI Value: 1.0000
Point 232 -> Point 59, HEIDI Value: 1.0000
Point 232 -> Point 72, HEIDI Value: 1.0000
Point 232 -> Point 74, HEIDI Value: 1.0000
Point 232 -> Point 76, HEIDI Value: 1.0000
Point 232 -> Point 79, HEIDI Value: 1.0000
Point 232 -> Point 80, HEIDI Value: 1.0000
Point 232 -> Point 84, HEIDI Value: 1.0000
Point 232 -> Point 143, HEIDI Value: 1.0000
Point 232 -> Point 146, HEIDI Value: 1.0000
