Points with non-zero HEIDI values:
Point 0 -> Point 0, HEIDI Value: 3.0000
Point 208 -> Point 282, HEIDI Value: 1.0000
Point 209 -> Point 33, HEIDI Value: 1.0000
Point 209 -> Point 43, HEIDI Value: 1.0000
Point 209 -> Point 73, HEIDI Value: 1.0000
Point 209 -> Point 82, HEIDI Value: 1.0000
Point 209 -> Point 96, HEIDI Value: 1.0000
Point 209 -> Point 103, HEIDI Value: 1.0000
Point 209 -> Point 111, HEIDI Value: 1.0000
Point 209 -> Point 128, HEIDI Value: 1.0000
Point 209 -> Point 133, HEIDI Value: 1.0000
Point 209 -> Point 139, HEIDI Value: 1.0000
Point 209 -> Point 145, HEIDI Value: 1.0000
Point 209 -> Point 149, HEIDI Value: 1.0000
Point 209 -> Point 158, HEIDI Value: 1.0000
Point 209 -> Point 185, HEIDI Value: 1.0000
Point 209 -> Point 194, HEIDI Value: 1.0000
Point 209 -> Point 197, HEIDI Value: 1.0000
Point 209 -> Point 204, HEIDI Value: 1.0000
Point 209 -> Point 216, HEIDI Value: 1.0000
Point 209 -> Point 223, HEIDI Value: 1.0000
Point 209 -> Point 235, HEIDI Value: 1.0000
Point 209 -> Point 262, HEIDI Value: 1.0000
Point 210 -> Point 32, HEIDI Value: 1.0000
Point 210 -> Point 36, HEIDI Value: 1.0000
Point 210 -> Point 80, HEIDI Value: 1.0000
Point 210 -> Point 107, HEIDI Value: 1.0000
Point 210 -> Point 130, HEIDI Value: 1.0000
Point 210 -> Point 144, HEIDI Value: 1.0000
Point 210 -> Point 148, HEIDI Value: 1.0000
Point 210 -> Point 163, HEIDI Value: 1.0000
Point 210 -> Point 167, HEIDI Value: 1.0000
Point 210 -> Point 178, HEIDI Value: 1.0000
Point 210 -> Point 205, HEIDI Value: 1.0000
Point 210 -> Point 215, HEIDI Value: 1.0000
Point 210 -> Point 220, HEIDI Value: 1.0000
Point 210 -> Point 227, HEIDI Value: 1.0000
Point 210 -> Point 271, HEIDI Value: 1.0000
Point 210 -> Point 272, HEIDI Value: 1.0000
Point 210 -> Point 281, HEIDI Value: 1.0000
Point 210 -> Point 295, HEIDI Value: 1.0000
Point 211 -> Point 14, HEIDI Value: 1.0000
Point 211 -> Point 45, HEIDI Value: 1.0000
Point 211 -> Point 48, HEIDI Value: 1.0000
Point 211 -> Point 59, HEIDI Value: 1.0000
Point 211 -> Point 61, HEIDI Value: 1.0000
Point 211 -> Point 63, HEIDI Value: 1.0000
Point 211 -> Point 91, HEIDI Value: 1.0000
Point 211 -> Point 96, HEIDI Value: 1.0000
Point 211 -> Point 111, HEIDI Value: 1.0000
Point 211 -> Point 115, HEIDI Value: 1.0000
Point 211 -> Point 135, HEIDI Value: 1.0000
Point 211 -> Point 151, HEIDI Value: 1.0000
Point 211 -> Point 197, HEIDI Value: 1.0000
Point 211 -> Point 234, HEIDI Value: 1.0000
Point 211 -> Point 254, HEIDI Value: 1.0000
Point 211 -> Point 271, HEIDI Value: 1.0000
Point 211 -> Point 291, HEIDI Value: 1.0000
Point 212 -> Point 12, HEIDI Value: 1.0000
Point 212 -> Point 29, HEIDI Value: 1.0000
Point 212 -> Point 34, HEIDI Value: 1.0000
Point 212 -> Point 62, HEIDI Value: 1.0000
Point 212 -> Point 64, HEIDI Value: 1.0000
Point 212 -> Point 121, HEIDI Value: 1.0000
Point 212 -> Point 130, HEIDI Value: 1.0000
Point 212 -> Point 131, HEIDI Value: 1.0000
Point 212 -> Point 146, HEIDI Value: 1.0000
Point 212 -> Point 161, HEIDI Value: 1.0000
Point 212 -> Point 162, HEIDI Value: 1.0000
Point 212 -> Point 166, HEIDI Value: 1.0000
Point 212 -> Point 180, HEIDI Value: 1.0000
Point 212 -> Point 193, HEIDI Value: 1.0000
Point 212 -> Point 229, HEIDI Value: 1.0000
Point 212 -> Point 242, HEIDI Value: 1.0000
Point 212 -> Point 260, HEIDI Value: 1.0000
Point 212 -> Point 279, HEIDI Value: 1.0000
Point 212 -> Point 292, HEIDI Value: 1.0000
Point 213 -> Point 21, HEIDI Value: 1.0000
Point 213 -> Point 49, HEIDI Value: 1.0000
Point 213 -> Point 86, HEIDI Value: 1.0000
Point 213 -> Point 100, HEIDI Value: 1.0000
Point 213 -> Point 109, HEIDI Value: 1.0000
Point 213 -> Point 113, HEIDI Value: 1.0000
Point 213 -> Point 153, HEIDI Value: 1.0000
Point 213 -> Point 171, HEIDI Value: 1.0000
Point 213 -> Point 183, HEIDI Value: 1.0000
Point 213 -> Point 186, HEIDI Value: 1.0000
Point 213 -> Point 187, HEIDI Value: 1.0000
Point 213 -> Point 255, HEIDI Value: 1.0000
Point 213 -> Point 264, HEIDI Value: 1.0000
Point 213 -> Point 267, HEIDI Value: 1.0000
Point 213 -> Point 284, HEIDI Value: 1.0000
Point 214 -> Point 8, HEIDI Value: 1.0000
Point 214 -> Point 30, HEIDI Value: 1.0000
Point 214 -> Point 38, HEIDI Value: 1.0000
Point 214 -> Point 45, HEIDI Value: 1.0000
Point 214 -> Point 53, HEIDI Value: 1.0000
Point 214 -> Point 60, HEIDI Value: 1.0000
Point 214 -> Point 67, HEIDI Value: 1.0000
Point 214 -> Point 71, HEIDI Value: 1.0000
Point 214 -> Point 93, HEIDI Value: 1.0000
Point 214 -> Point 112, HEIDI Value: 1.0000
Point 214 -> Point 121, HEIDI Value: 1.0000
Point 214 -> Point 137, HEIDI Value: 1.0000
Point 214 -> Point 146, HEIDI Value: 1.0000
Point 214 -> Point 157, HEIDI Value: 1.0000
Point 214 -> Point 168, HEIDI Value: 1.0000
Point 214 -> Point 169, HEIDI Value: 1.0000
Point 214 -> Point 175, HEIDI Value: 1.0000
Point 214 -> Point 177, HEIDI Value: 1.0000
Point 214 -> Point 234, HEIDI Value: 1.0000
Point 214 -> Point 236, HEIDI Value: 1.0000
Point 214 -> Point 255, HEIDI Value: 1.0000
Point 214 -> Point 287, HEIDI Value: 1.0000
Point 214 -> Point 296, HEIDI Value: 1.0000
Point 215 -> Point 0, HEIDI Value: 1.0000
Point 215 -> Point 24, HEIDI Value: 1.0000
Point 215 -> Point 36, HEIDI Value: 1.0000
Point 215 -> Point 42, HEIDI Value: 1.0000
Point 215 -> Point 80, HEIDI Value: 1.0000
Point 215 -> Point 81, HEIDI Value: 1.0000
Point 215 -> Point 85, HEIDI Value: 1.0000
Point 215 -> Point 90, HEIDI Value: 1.0000
Point 215 -> Point 99, HEIDI Value: 1.0000
Point 215 -> Point 112, HEIDI Value: 1.0000
Point 215 -> Point 140, HEIDI Value: 1.0000
Point 215 -> Point 176, HEIDI Value: 1.0000
Point 215 -> Point 199, HEIDI Value: 1.0000
Point 215 -> Point 210, HEIDI Value: 1.0000
Point 215 -> Point 227, HEIDI Value: 1.0000
Point 215 -> Point 237, HEIDI Value: 1.0000
Point 215 -> Point 241, HEIDI Value: 1.0000
Point 215 -> Point 278, HEIDI Value: 1.0000
Point 215 -> Point 281, HEIDI Value: 1.0000
Point 216 -> Point 0, HEIDI Value: 1.0000
Point 216 -> Point 19, HEIDI Value: 1.0000
Point 216 -> Point 65, HEIDI Value: 1.0000
Point 216 -> Point 66, HEIDI Value: 1.0000
Point 216 -> Point 104, HEIDI Value: 1.0000
Point 216 -> Point 106, HEIDI Value: 1.0000
Point 216 -> Point 117, HEIDI Value: 1.0000
Point 216 -> Point 178, HEIDI Value: 1.0000
Point 216 -> Point 188, HEIDI Value: 1.0000
Point 216 -> Point 206, HEIDI Value: 1.0000
Point 216 -> Point 210, HEIDI Value: 1.0000
Point 216 -> Point 220, HEIDI Value: 1.0000
Point 216 -> Point 225, HEIDI Value: 1.0000
Point 216 -> Point 235, HEIDI Value: 1.0000
Point 216 -> Point 243, HEIDI Value: 1.0000
Point 216 -> Point 271, HEIDI Value: 1.0000
Point 216 -> Point 273, HEIDI Value: 1.0000
Point 216 -> Point 274, HEIDI Value: 1.0000
Point 216 -> Point 283, HEIDI Value: 1.0000
Point 216 -> Point 284, HEIDI Value: 1.0000
Point 217 -> Point 24, HEIDI Value: 1.0000
Point 217 -> Point 26, HEIDI Value: 1.0000
Point 217 -> Point 90, HEIDI Value: 1.0000
Point 217 -> Point 104, HEIDI Value: 1.0000
Point 217 -> Point 112, HEIDI Value: 1.0000
Point 217 -> Point 192, HEIDI Value: 1.0000
Point 217 -> Point 199, HEIDI Value: 1.0000
Point 217 -> Point 204, HEIDI Value: 1.0000
Point 217 -> Point 208, HEIDI Value: 1.0000
Point 217 -> Point 228, HEIDI Value: 1.0000
Point 217 -> Point 259, HEIDI Value: 1.0000
Point 217 -> Point 260, HEIDI Value: 1.0000
Point 217 -> Point 274, HEIDI Value: 1.0000
Point 217 -> Point 279, HEIDI Value: 1.0000
Point 217 -> Point 288, HEIDI Value: 1.0000
Point 218 -> Point 31, HEIDI Value: 1.0000
Point 218 -> Point 70, HEIDI Value: 1.0000
Point 218 -> Point 84, HEIDI Value: 1.0000
Point 218 -> Point 109, HEIDI Value: 1.0000
Point 218 -> Point 110, HEIDI Value: 1.0000
Point 218 -> Point 159, HEIDI Value: 1.0000
Point 218 -> Point 252, HEIDI Value: 1.0000
Point 218 -> Point 263, HEIDI Value: 1.0000
Point 218 -> Point 280, HEIDI Value: 1.0000
Point 219 -> Point 7, HEIDI Value: 1.0000
Point 219 -> Point 12, HEIDI Value: 1.0000
Point 219 -> Point 15, HEIDI Value: 1.0000
Point 219 -> Point 31, HEIDI Value: 1.0000
Point 219 -> Point 56, HEIDI Value: 1.0000
Point 219 -> Point 92, HEIDI Value: 1.0000
Point 219 -> Point 136, HEIDI Value: 1.0000
Point 219 -> Point 146, HEIDI Value: 1.0000
Point 219 -> Point 148, HEIDI Value: 1.0000
Point 219 -> Point 159, HEIDI Value: 1.0000
Point 219 -> Point 180, HEIDI Value: 1.0000
Point 219 -> Point 193, HEIDI Value: 1.0000
Point 219 -> Point 199, HEIDI Value: 1.0000
Point 219 -> Point 227, HEIDI Value: 1.0000
Point 219 -> Point 229, HEIDI Value: 1.0000
Point 219 -> Point 246, HEIDI Value: 1.0000
Point 219 -> Point 293, HEIDI Value: 1.0000
Point 220 -> Point 0, HEIDI Value: 1.0000
Point 220 -> Point 38, HEIDI Value: 1.0000
Point 220 -> Point 53, HEIDI Value: 1.0000
Point 220 -> Point 60, HEIDI Value: 1.0000
Point 220 -> Point 67, HEIDI Value: 1.0000
Point 220 -> Point 74, HEIDI Value: 1.0000
Point 220 -> Point 99, HEIDI Value: 1.0000
Point 220 -> Point 101, HEIDI Value: 1.0000
Point 220 -> Point 106, HEIDI Value: 1.0000
Point 220 -> Point 114, HEIDI Value: 1.0000
Point 220 -> Point 125, HEIDI Value: 1.0000
Point 220 -> Point 133, HEIDI Value: 1.0000
Point 220 -> Point 150, HEIDI Value: 1.0000
Point 220 -> Point 160, HEIDI Value: 1.0000
Point 220 -> Point 177, HEIDI Value: 1.0000
Point 220 -> Point 180, HEIDI Value: 1.0000
Point 220 -> Point 226, HEIDI Value: 1.0000
Point 220 -> Point 240, HEIDI Value: 1.0000
Point 220 -> Point 272, HEIDI Value: 1.0000
Point 220 -> Point 295, HEIDI Value: 1.0000
Point 220 -> Point 297, HEIDI Value: 1.0000
Point 221 -> Point 5, HEIDI Value: 1.0000
Point 221 -> Point 12, HEIDI Value: 1.0000
Point 221 -> Point 22, HEIDI Value: 1.0000
Point 221 -> Point 76, HEIDI Value: 1.0000
Point 221 -> Point 83, HEIDI Value: 1.0000
Point 221 -> Point 90, HEIDI Value: 1.0000
Point 221 -> Point 95, HEIDI Value: 1.0000
Point 221 -> Point 142, HEIDI Value: 1.0000
Point 221 -> Point 198, HEIDI Value: 1.0000
Point 221 -> Point 240, HEIDI Value: 1.0000
Point 221 -> Point 253, HEIDI Value: 1.0000
Point 221 -> Point 267, HEIDI Value: 1.0000
Point 221 -> Point 275, HEIDI Value: 1.0000
Point 221 -> Point 278, HEIDI Value: 1.0000
Point 221 -> Point 296, HEIDI Value: 1.0000
Point 222 -> Point 18, HEIDI Value: 1.0000
Point 222 -> Point 63, HEIDI Value: 1.0000
Point 222 -> Point 73, HEIDI Value: 1.0000
Point 222 -> Point 82, HEIDI Value: 1.0000
Point 222 -> Point 84, HEIDI Value: 1.0000
Point 222 -> Point 87, HEIDI Value: 1.0000
Point 222 -> Point 97, HEIDI Value: 1.0000
Point 222 -> Point 98, HEIDI Value: 1.0000
Point 222 -> Point 115, HEIDI Value: 1.0000
Point 222 -> Point 116, HEIDI Value: 1.0000
Point 222 -> Point 120, HEIDI Value: 1.0000
Point 222 -> Point 124, HEIDI Value: 1.0000
Point 222 -> Point 166, HEIDI Value: 1.0000
Point 222 -> Point 191, HEIDI Value: 1.0000
Point 222 -> Point 204, HEIDI Value: 1.0000
Point 222 -> Point 232, HEIDI Value: 1.0000
Point 222 -> Point 234, HEIDI Value: 1.0000
Point 222 -> Point 242, HEIDI Value: 1.0000
Point 222 -> Point 261, HEIDI Value: 1.0000
Point 222 -> Point 266, HEIDI Value: 1.0000
Point 222 -> Point 276, HEIDI Value: 1.0000
Point 222 -> Point 277, HEIDI Value: 1.0000
Point 222 -> Point 298, HEIDI Value: 1.0000
Point 223 -> Point 17, HEIDI Value: 1.0000
Point 223 -> Point 31, HEIDI Value: 1.0000
Point 223 -> Point 33, HEIDI Value: 1.0000
Point 223 -> Point 58, HEIDI Value: 1.0000
Point 223 -> Point 80, HEIDI Value: 1.0000
Point 223 -> Point 103, HEIDI Value: 1.0000
Point 223 -> Point 114, HEIDI Value: 1.0000
Point 223 -> Point 135, HEIDI Value: 1.0000
Point 223 -> Point 139, HEIDI Value: 1.0000
Point 223 -> Point 141, HEIDI Value: 1.0000
Point 223 -> Point 174, HEIDI Value: 1.0000
Point 223 -> Point 185, HEIDI Value: 1.0000
Point 223 -> Point 197, HEIDI Value: 1.0000
Point 223 -> Point 235, HEIDI Value: 1.0000
Point 223 -> Point 245, HEIDI Value: 1.0000
Point 223 -> Point 273, HEIDI Value: 1.0000
Point 223 -> Point 293, HEIDI Value: 1.0000
Point 224 -> Point 6, HEIDI Value: 1.0000
Point 224 -> Point 21, HEIDI Value: 1.0000
Point 224 -> Point 41, HEIDI Value: 1.0000
Point 224 -> Point 61, HEIDI Value: 1.0000
Point 224 -> Point 76, HEIDI Value: 1.0000
Point 224 -> Point 113, HEIDI Value: 1.0000
Point 224 -> Point 156, HEIDI Value: 1.0000
Point 224 -> Point 158, HEIDI Value: 1.0000
Point 224 -> Point 164, HEIDI Value: 1.0000
Point 224 -> Point 183, HEIDI Value: 1.0000
Point 224 -> Point 186, HEIDI Value: 1.0000
Point 224 -> Point 187, HEIDI Value: 1.0000
Point 224 -> Point 190, HEIDI Value: 1.0000
Point 224 -> Point 229, HEIDI Value: 1.0000
Point 224 -> Point 236, HEIDI Value: 1.0000
Point 224 -> Point 255, HEIDI Value: 1.0000
Point 224 -> Point 258, HEIDI Value: 1.0000
Point 224 -> Point 268, HEIDI Value: 1.0000
Point 225 -> Point 19, HEIDI Value: 1.0000
Point 225 -> Point 22, HEIDI Value: 1.0000
Point 225 -> Point 49, HEIDI Value: 1.0000
Point 225 -> Point 88, HEIDI Value: 1.0000
Point 225 -> Point 97, HEIDI Value: 1.0000
Point 225 -> Point 142, HEIDI Value: 1.0000
Point 225 -> Point 143, HEIDI Value: 1.0000
Point 225 -> Point 149, HEIDI Value: 1.0000
Point 225 -> Point 154, HEIDI Value: 1.0000
Point 225 -> Point 167, HEIDI Value: 1.0000
Point 225 -> Point 197, HEIDI Value: 1.0000
Point 225 -> Point 206, HEIDI Value: 1.0000
Point 225 -> Point 216, HEIDI Value: 1.0000
Point 225 -> Point 240, HEIDI Value: 1.0000
Point 225 -> Point 267, HEIDI Value: 1.0000
Point 225 -> Point 273, HEIDI Value: 1.0000
Point 225 -> Point 274, HEIDI Value: 1.0000
Point 225 -> Point 275, HEIDI Value: 1.0000
Point 225 -> Point 284, HEIDI Value: 1.0000
Point 226 -> Point 1, HEIDI Value: 1.0000
Point 226 -> Point 7, HEIDI Value: 1.0000
Point 226 -> Point 11, HEIDI Value: 1.0000
Point 226 -> Point 20, HEIDI Value: 1.0000
Point 226 -> Point 23, HEIDI Value: 1.0000
Point 226 -> Point 35, HEIDI Value: 1.0000
Point 226 -> Point 68, HEIDI Value: 1.0000
Point 226 -> Point 81, HEIDI Value: 1.0000
Point 226 -> Point 99, HEIDI Value: 1.0000
Point 226 -> Point 101, HEIDI Value: 1.0000
Point 226 -> Point 114, HEIDI Value: 1.0000
Point 226 -> Point 129, HEIDI Value: 1.0000
Point 226 -> Point 133, HEIDI Value: 1.0000
Point 226 -> Point 150, HEIDI Value: 1.0000
Point 226 -> Point 154, HEIDI Value: 1.0000
Point 226 -> Point 170, HEIDI Value: 1.0000
Point 226 -> Point 176, HEIDI Value: 1.0000
Point 226 -> Point 200, HEIDI Value: 1.0000
Point 226 -> Point 220, HEIDI Value: 1.0000
Point 226 -> Point 240, HEIDI Value: 1.0000
Point 226 -> Point 287, HEIDI Value: 1.0000
Point 226 -> Point 295, HEIDI Value: 1.0000
Point 226 -> Point 297, HEIDI Value: 1.0000
Point 227 -> Point 0, HEIDI Value: 1.0000
Point 227 -> Point 12, HEIDI Value: 1.0000
Point 227 -> Point 15, HEIDI Value: 1.0000
Point 227 -> Point 43, HEIDI Value: 1.0000
Point 227 -> Point 62, HEIDI Value: 1.0000
Point 227 -> Point 81, HEIDI Value: 1.0000
Point 227 -> Point 92, HEIDI Value: 1.0000
Point 227 -> Point 114, HEIDI Value: 1.0000
Point 227 -> Point 122, HEIDI Value: 1.0000
Point 227 -> Point 146, HEIDI Value: 1.0000
Point 227 -> Point 176, HEIDI Value: 1.0000
Point 227 -> Point 193, HEIDI Value: 1.0000
Point 227 -> Point 215, HEIDI Value: 1.0000
Point 227 -> Point 219, HEIDI Value: 1.0000
Point 227 -> Point 229, HEIDI Value: 1.0000
Point 227 -> Point 231, HEIDI Value: 1.0000
Point 227 -> Point 261, HEIDI Value: 1.0000
Point 227 -> Point 280, HEIDI Value: 1.0000
Point 227 -> Point 281, HEIDI Value: 1.0000
Point 228 -> Point 1, HEIDI Value: 1.0000
Point 228 -> Point 7, HEIDI Value: 1.0000
Point 228 -> Point 23, HEIDI Value: 1.0000
Point 228 -> Point 25, HEIDI Value: 1.0000
Point 228 -> Point 29, HEIDI Value: 1.0000
Point 228 -> Point 81, HEIDI Value: 1.0000
Point 228 -> Point 93, HEIDI Value: 1.0000
Point 228 -> Point 104, HEIDI Value: 1.0000
Point 228 -> Point 120, HEIDI Value: 1.0000
Point 228 -> Point 121, HEIDI Value: 1.0000
Point 228 -> Point 150, HEIDI Value: 1.0000
Point 228 -> Point 201, HEIDI Value: 1.0000
Point 228 -> Point 204, HEIDI Value: 1.0000
Point 228 -> Point 208, HEIDI Value: 1.0000
Point 228 -> Point 217, HEIDI Value: 1.0000
Point 228 -> Point 249, HEIDI Value: 1.0000
Point 228 -> Point 255, HEIDI Value: 1.0000
Point 228 -> Point 259, HEIDI Value: 1.0000
Point 228 -> Point 279, HEIDI Value: 1.0000
Point 228 -> Point 282, HEIDI Value: 1.0000
Point 228 -> Point 299, HEIDI Value: 1.0000
Point 229 -> Point 4, HEIDI Value: 1.0000
Point 229 -> Point 12, HEIDI Value: 1.0000
Point 229 -> Point 15, HEIDI Value: 1.0000
Point 229 -> Point 43, HEIDI Value: 1.0000
Point 229 -> Point 108, HEIDI Value: 1.0000
Point 229 -> Point 109, HEIDI Value: 1.0000
Point 229 -> Point 113, HEIDI Value: 1.0000
Point 229 -> Point 137, HEIDI Value: 1.0000
Point 229 -> Point 180, HEIDI Value: 1.0000
Point 229 -> Point 187, HEIDI Value: 1.0000
Point 229 -> Point 200, HEIDI Value: 1.0000
Point 229 -> Point 202, HEIDI Value: 1.0000
Point 229 -> Point 219, HEIDI Value: 1.0000
Point 229 -> Point 224, HEIDI Value: 1.0000
Point 229 -> Point 227, HEIDI Value: 1.0000
Point 229 -> Point 230, HEIDI Value: 1.0000
Point 229 -> Point 244, HEIDI Value: 1.0000
Point 229 -> Point 245, HEIDI Value: 1.0000
Point 229 -> Point 255, HEIDI Value: 1.0000
Point 230 -> Point 12, HEIDI Value: 1.0000
Point 230 -> Point 44, HEIDI Value: 1.0000
Point 230 -> Point 57, HEIDI Value: 1.0000
Point 230 -> Point 58, HEIDI Value: 1.0000
Point 230 -> Point 63, HEIDI Value: 1.0000
Point 230 -> Point 69, HEIDI Value: 1.0000
Point 230 -> Point 74, HEIDI Value: 1.0000
Point 230 -> Point 79, HEIDI Value: 1.0000
Point 230 -> Point 135, HEIDI Value: 1.0000
Point 230 -> Point 146, HEIDI Value: 1.0000
Point 230 -> Point 180, HEIDI Value: 1.0000
Point 230 -> Point 193, HEIDI Value: 1.0000
Point 230 -> Point 219, HEIDI Value: 1.0000
Point 230 -> Point 229, HEIDI Value: 1.0000
Point 230 -> Point 260, HEIDI Value: 1.0000
Point 230 -> Point 261, HEIDI Value: 1.0000
Point 230 -> Point 263, HEIDI Value: 1.0000
Point 231 -> Point 2, HEIDI Value: 1.0000
Point 231 -> Point 23, HEIDI Value: 1.0000
Point 231 -> Point 37, HEIDI Value: 1.0000
Point 231 -> Point 44, HEIDI Value: 1.0000
Point 231 -> Point 51, HEIDI Value: 1.0000
Point 231 -> Point 80, HEIDI Value: 1.0000
Point 231 -> Point 81, HEIDI Value: 1.0000
Point 231 -> Point 101, HEIDI Value: 1.0000
Point 231 -> Point 102, HEIDI Value: 1.0000
Point 231 -> Point 105, HEIDI Value: 1.0000
Point 231 -> Point 124, HEIDI Value: 1.0000
Point 231 -> Point 127, HEIDI Value: 1.0000
Point 231 -> Point 133, HEIDI Value: 1.0000
Point 231 -> Point 149, HEIDI Value: 1.0000
Point 231 -> Point 165, HEIDI Value: 1.0000
Point 231 -> Point 173, HEIDI Value: 1.0000
Point 231 -> Point 176, HEIDI Value: 1.0000
Point 231 -> Point 227, HEIDI Value: 1.0000
Point 231 -> Point 237, HEIDI Value: 1.0000
Point 232 -> Point 20, HEIDI Value: 1.0000
Point 232 -> Point 27, HEIDI Value: 1.0000
Point 232 -> Point 82, HEIDI Value: 1.0000
Point 232 -> Point 87, HEIDI Value: 1.0000
Point 232 -> Point 115, HEIDI Value: 1.0000
Point 232 -> Point 133, HEIDI Value: 1.0000
Point 232 -> Point 149, HEIDI Value: 1.0000
Point 232 -> Point 150, HEIDI Value: 1.0000
Point 232 -> Point 154, HEIDI Value: 1.0000
Point 232 -> Point 160, HEIDI Value: 1.0000
Point 232 -> Point 180, HEIDI Value: 1.0000
Point 232 -> Point 191, HEIDI Value: 1.0000
Point 232 -> Point 197, HEIDI Value: 1.0000
Point 232 -> Point 220, HEIDI Value: 1.0000
Point 232 -> Point 222, HEIDI Value: 1.0000
Point 232 -> Point 238, HEIDI Value: 1.0000
Point 232 -> Point 262, HEIDI Value: 1.0000
Point 232 -> Point 266, HEIDI Value: 1.0000
Point 232 -> Point 277, HEIDI Value: 1.0000
Point 232 -> Point 281, HEIDI Value: 1.0000
Point 232 -> Point 286, HEIDI Value: 1.0000
Point 232 -> Point 297, HEIDI Value: 1.0000
Point 233 -> Point 8, HEIDI Value: 1.0000
Point 233 -> Point 19, HEIDI Value: 1.0000
Point 233 -> Point 35, HEIDI Value: 1.0000
Point 233 -> Point 40, HEIDI Value: 1.0000
Point 233 -> Point 48, HEIDI Value: 1.0000
Point 233 -> Point 78, HEIDI Value: 1.0000
Point 233 -> Point 89, HEIDI Value: 1.0000
Point 233 -> Point 93, HEIDI Value: 1.0000
Point 233 -> Point 111, HEIDI Value: 1.0000
Point 233 -> Point 143, HEIDI Value: 1.0000
Point 233 -> Point 160, HEIDI Value: 1.0000
Point 233 -> Point 165, HEIDI Value: 1.0000
Point 233 -> Point 184, HEIDI Value: 1.0000
Point 233 -> Point 190, HEIDI Value: 1.0000
Point 233 -> Point 242, HEIDI Value: 1.0000
Point 233 -> Point 243, HEIDI Value: 1.0000
Point 233 -> Point 250, HEIDI Value: 1.0000
Point 233 -> Point 257, HEIDI Value: 1.0000
Point 233 -> Point 260, HEIDI Value: 1.0000
Point 233 -> Point 279, HEIDI Value: 1.0000
Point 233 -> Point 292, HEIDI Value: 1.0000
Point 234 -> Point 13, HEIDI Value: 1.0000
Point 234 -> Point 30, HEIDI Value: 1.0000
Point 234 -> Point 37, HEIDI Value: 1.0000
Point 234 -> Point 59, HEIDI Value: 1.0000
Point 234 -> Point 63, HEIDI Value: 1.0000
Point 234 -> Point 73, HEIDI Value: 1.0000
Point 234 -> Point 91, HEIDI Value: 1.0000
Point 234 -> Point 98, HEIDI Value: 1.0000
Point 234 -> Point 108, HEIDI Value: 1.0000
Point 234 -> Point 112, HEIDI Value: 1.0000
Point 234 -> Point 115, HEIDI Value: 1.0000
Point 234 -> Point 137, HEIDI Value: 1.0000
Point 234 -> Point 146, HEIDI Value: 1.0000
Point 234 -> Point 155, HEIDI Value: 1.0000
Point 234 -> Point 157, HEIDI Value: 1.0000
Point 234 -> Point 169, HEIDI Value: 1.0000
Point 234 -> Point 191, HEIDI Value: 1.0000
Point 234 -> Point 197, HEIDI Value: 1.0000
Point 234 -> Point 211, HEIDI Value: 1.0000
Point 234 -> Point 214, HEIDI Value: 1.0000
Point 234 -> Point 236, HEIDI Value: 1.0000
Point 234 -> Point 238, HEIDI Value: 1.0000
Point 234 -> Point 245, HEIDI Value: 1.0000
Point 234 -> Point 251, HEIDI Value: 1.0000
Point 234 -> Point 289, HEIDI Value: 1.0000
Point 235 -> Point 17, HEIDI Value: 1.0000
Point 235 -> Point 28, HEIDI Value: 1.0000
Point 235 -> Point 43, HEIDI Value: 1.0000
Point 235 -> Point 52, HEIDI Value: 1.0000
Point 235 -> Point 60, HEIDI Value: 1.0000
Point 235 -> Point 64, HEIDI Value: 1.0000
Point 235 -> Point 73, HEIDI Value: 1.0000
Point 235 -> Point 104, HEIDI Value: 1.0000
Point 235 -> Point 106, HEIDI Value: 1.0000
Point 235 -> Point 127, HEIDI Value: 1.0000
Point 235 -> Point 138, HEIDI Value: 1.0000
Point 235 -> Point 148, HEIDI Value: 1.0000
Point 235 -> Point 159, HEIDI Value: 1.0000
Point 235 -> Point 162, HEIDI Value: 1.0000
Point 235 -> Point 181, HEIDI Value: 1.0000
Point 235 -> Point 208, HEIDI Value: 1.0000
Point 235 -> Point 209, HEIDI Value: 1.0000
Point 235 -> Point 210, HEIDI Value: 1.0000
Point 235 -> Point 216, HEIDI Value: 1.0000
Point 235 -> Point 223, HEIDI Value: 1.0000
Point 235 -> Point 284, HEIDI Value: 1.0000
Point 236 -> Point 4, HEIDI Value: 1.0000
Point 236 -> Point 30, HEIDI Value: 1.0000
Point 236 -> Point 37, HEIDI Value: 1.0000
Point 236 -> Point 41, HEIDI Value: 1.0000
Point 236 -> Point 61, HEIDI Value: 1.0000
Point 236 -> Point 76, HEIDI Value: 1.0000
Point 236 -> Point 102, HEIDI Value: 1.0000
Point 236 -> Point 112, HEIDI Value: 1.0000
Point 236 -> Point 118, HEIDI Value: 1.0000
Point 236 -> Point 137, HEIDI Value: 1.0000
Point 236 -> Point 146, HEIDI Value: 1.0000
Point 236 -> Point 164, HEIDI Value: 1.0000
Point 236 -> Point 169, HEIDI Value: 1.0000
Point 236 -> Point 186, HEIDI Value: 1.0000
Point 236 -> Point 190, HEIDI Value: 1.0000
Point 236 -> Point 214, HEIDI Value: 1.0000
Point 236 -> Point 224, HEIDI Value: 1.0000
Point 236 -> Point 234, HEIDI Value: 1.0000
Point 236 -> Point 238, HEIDI Value: 1.0000
Point 236 -> Point 244, HEIDI Value: 1.0000
Point 236 -> Point 245, HEIDI Value: 1.0000
Point 237 -> Point 6, HEIDI Value: 1.0000
